articleId,created_at,likes_counts,region,content,authorName,authorGender,authorAddress,sentiment
5162834238112052,2025-05-05,148,中国台湾,"因为他百日一事无成…《黑线》《汗》《允悲》 只好""旧事重提"",""制造话题"",试图掩饰自己的失败…😮💨😓",楊培安RogerYang,m,台湾 高雄市,消极
5162834238112052,2025-05-05,1669,福建,"天天疯言疯语,颠三倒四,一日多变,前后矛盾,是不是开始得阿尔茨海默症了?",陈-医-生,m,其他,积极
5162834238112052,2025-05-05,741,安徽,"那你倒是付诸于行动啊!光说说而已,我哪有热闹可看?《挖鼻》《挖鼻》《挖鼻》《挖鼻》《挖鼻》",爱云南的天空,f,北京,积极
5162834238112052,2025-05-05,319,安徽,"家里事刚刚缓和一点,又来了!感恩特朗普,没有特朗普强大的老美土崩瓦解至少晚5-10年!",潕漫,m,安徽,积极
5162834238112052,2025-05-05,97,澳大利亚,川川消停下吧 再过几年你可能去老人院了 到时候再也不会有人提这事了《允悲》,_K歌之神,m,海外 澳大利亚,消极
5162834238112052,2025-05-05,271,北京,"不提不行呀,想干的事儿一件没干成,只能各种暴论把水搅混《摊手》",首席大公知,m,其他,消极
5162834238112052,2025-05-05,58,山东,越发觉得川普具备流量明星的潜质......,圣叹财经,m,广东,消极
5162834238112052,2025-05-05,47,山东,"让加拿大成为新加州,加州独立《挖鼻》",桃之夭夭1_1,f,北京 海淀区,积极
5162834238112052,2025-05-05,233,辽宁,"川普惯用套路,要一说十,可能他想要的是加拿大某些资源或别的,先说要整个加拿大",忒冷做了,m,其他,积极
5162834238112052,2025-05-05,35,山西,"做美国的敌人是危险的,做美国的盟友是致命的《允悲》",DokiDoki希希,f,其他,消极
5162834238112052,2025-05-05,35,河北,想把干儿子变亲儿子!😂😂😂,龏奭嚻艸,f,河北,积极
5162834238112052,2025-05-05,17,浙江,也不知道特朗普等到了他想要的电话没有?是不是加拿大给他打了,小丑滚泥巴,m,广西,消极
5162834238112052,2025-05-05,19,福建,一口吃不成胖子的《二哈》,幽狐FOXFOX,f,福建,积极
5162834238112052,2025-05-05,9,安徽,"特朗普任期内这个""小目标""无法完成。",大农走起,m,其他,消极
5162834238112052,2025-05-05,11,黑龙江,"希望加拿大硬气起来,反制一下",一切都OKey啊,f,辽宁,消极
5162834238112052,2025-05-05,4,北京,"特没谱都想当教皇了,野心应该不只是吞加拿大吧,整个欧洲他都惦记着",Fi和她的微醺小熊猫,f,北京,积极
5162834238112052,2025-05-05,2,河北,"如果阿美莉卡有这个念头,加拿大早晚会合并!",星语寒寒,m,河北,积极
5162834238112052,2025-05-05,2,湖南,不断用有争议的话题引起大家的关注。,_落星田_,m,湖南 长沙,消极
5162834238112052,2025-05-05,2,云南,"从其疯言疯语来看,很难想象这是一位总统,更无法想象的是他支持者众多。",红玲珑1106_,f,云南 红河,积极
5162834238112052,2025-05-05,2,广东,"特朗普又提吞并加拿大,还觊觎格陵兰岛,霸权嘴脸尽显。人家加拿大总理早表明""不加入""且要尊重,他却还做着美梦,无视主权的行径注定遭唾弃。",Always-guard-淇淇,f,其他,消极
5162834238112052,2025-05-05,1,浙江,"川普真的是""人心不足蛇吞象""啊《并不简单》",慊韧暀_8,f,其他,积极
5162834238112052,2025-05-05,1,陕西,这...有点异想天开了吧?特离谱怎么老是做白日梦!,冰彬兵,m,陕西 西安,消极
5162834238112052,2025-05-05,1,广东,睡觉说梦话呢,纳尼一给莫呀,m,广东 珠海,积极
5162834238112052,2025-05-05,2,广东,癫子,厚德载物TOP,f,广东 广州,消极
5162834238112052,2025-05-05,2,四川,有时候真的感觉特朗普很喜欢博眼球。。是想当流量明星吗?,缺瓣雏菊ye,f,四川 雅安,积极
5162834238112052,2025-05-05,1,浙江,不当总统时都是人间清醒《doge》所以……,空夫子曰,m,浙江 舟山,积极
5162834238112052,2025-05-05,3,江苏,"先让上天借给你500年吧!不然真怕你看不到。怎么办呢?每天一个梦想,怎么实现呢?急人!",盈盈伴池,f,江苏,积极
5162834238112052,2025-05-05,3,吉林,"只会嘴上说说,你倒是做啊",孟江澜,m,吉林,积极
5162834238112052,2025-05-05,2,广西,加油《good》《good》《good》,bruce_mo,m,广西 桂林,积极
5162834238112052,2025-05-06,1,日本,you never make america great again《doge》,Lady_effie,f,海外 日本,积极
5162834238112052,2025-05-05,1,天津,"说到做到啊,过嘴瘾呢。文吞还是武吞,速速的",厌蠢症_没脑子不思考别说话,m,黑龙江 哈尔滨,积极
5162834238112052,2025-05-05,1,江苏,"特朗普就是全世界最大的网红骗子,靠天天吹牛造假忽悠博流量,损天下肥自己《doge》《摊手》《弱》",喜欢真善美123,f,北京,消极
5162834238112052,2025-05-05,1,广东,伟大的usa 台湾你都弄不明白《心》《心》,大青蛙大大鹏,m,广东 深圳,消极
5162834238112052,2025-05-05,1,广东,特朗普又双双叕提吞并加拿大,讲的乜嘢啊,m,广东,消极
5162834238112052,2025-05-05,2,江苏,啊哈哈哈哈哈哈哈《笑cry》 挺好的的 吞吧 吞金兽,二爷仰望星空,m,江苏 无锡,积极
5162834238112052,2025-05-05,1,陕西,《尊重他就是吞并他》《doge》,Myyyyyyyy0910,f,其他,积极
5162834238112052,2025-05-05,1,辽宁,疯人院,能熬夜的大白萝卜,m,其他,消极
5162834238112052,2025-05-05,1,广东,胃口很大,春水禾櫞,f,广东 茂名,积极
5162834238112052,2025-05-05,1,上海,嘴嗨王者,桥头散讲,m,其他,积极
5162834238112052,2025-05-06,0,新疆,癫子《哪咤使坏》,阿钰钰钰_mjy,f,其他,积极
5162834238112052,2025-05-05,0,浙江," 天,洗洗睡了吧",施仟金嘉的RJL,f,浙江,积极
5162834238112052,2025-05-05,0,江苏,《挖鼻》《挖鼻》《挖鼻》老美净选些傻帽当总统,取昵称好烦躁,f,江苏,积极
5162834238112052,2025-05-05,0,山东,  疯疯癫癫川大爷 一天到晚戏精上身,财白羊,f,山东 德州,积极
5162834238112052,2025-05-05,0,云南,《允悲》,0921度的爱_k,f,其他,消极
5162834238112052,2025-05-05,0,甘肃,"4日,特朗普接受美媒采访时再次提及,要让加拿大""成为美国第51个州""",吉祥望宝,m,甘肃 酒泉,积极
5162834238112052,2025-05-05,0,广东,特特勒闪击渥太华?,keepp2023,m,广东,积极
5162834238112052,2025-05-05,0,安徽,疯老头《汗》,老张与鱼,f,其他,积极
5162834238112052,2025-05-05,0,湖南,"美为称霸世界,一直想吞并全世界",青风005200410,f,湖南,消极
5162834238112052,2025-05-05,0,山东,嘴炮儿 ,金条doctor,m,其他,积极
5162834238112052,2025-05-05,0,北京,特朗普胃口又来了,雨宝墩墩,f,其他,积极
5162834238112052,2025-05-05,0,河南,《微笑》,淮叙弥吟忆,f,上海,积极
5162834238112052,2025-05-05,0,四川,呃《黑线》,_梦栖,f,四川,积极
5162834238112052,2025-05-05,0,福建,"加总统好可笑,他一边屁颠颠跑去找人家谈,一边放话要人家尊重加才肯对话,这是什么个意思?",子嚴甜甜的亞,f,四川,积极
5162834238112052,2025-05-05,0,山东,天天做梦,庄以安,m,其他,积极
5162834238112052,2025-05-05,0,浙江,太好笑了,舞夏vv,f,浙江 杭州,积极
5162834238112052,2025-05-05,0,中国香港, ,龍龍_小龍,f,其他,积极
5162834238112052,2025-05-05,0,河北,"这样的人,这样的野心,如熊熊燃烧的烈火,不在熄灭,尤其是经贸等战争打不赢时,恐怕为了交待,会挺而走险?",水南华哥,m,安徽,积极
5162834238112052,2025-05-05,0,黑龙江,"这特朗普这么大年龄了,是不是开始煳涂了,怎么天天说些不切合实际的话,一天天非要让自己在全世界留下重重不好的一笔吗《思考》《思考》",婧域GalaxyJu,f,其他,消极
5162834238112052,2025-05-05,0,湖北,"三个又,川普光说不动手,假把式!",袁小谭,f,湖北 黄石,消极
5162834238112052,2025-05-05,0,湖北,这是要作s.的节奏《打call》《打call》《打call》,币莹莹S,f,广西,积极
5162834238112052,2025-05-05,0,辽宁,"支持美国吞并加拿大,这样美国国土面积就如同前苏联,然后就像前苏联一样解体",高级荣誉英雄,m,其他,消极
5162834238112052,2025-05-05,0,广东,"他除了虚空造牌,自吹自擂,幻想又赢了,还会什么? 不提不行呀,想干的事儿一件没干成,只能各种暴论把水搅混《摊手》",见本宫为何不跪,f,其他,积极
5162834238112052,2025-05-05,0,贵州,《淡淡的》,战怀里的粥,f,贵州,积极
5162834238112052,2025-05-05,0,浙江,那我们要澳大利亚!,有道德的黑猫警长,f,其他,积极
5162834238112052,2025-05-05,0,江苏," 特朗普是一天一个想法,想怎么着就怎么着,你能拿我怎么办《摊手》",财哨子,f,江苏 南通,积极
5162834238112052,2025-05-05,0,四川,"支持啊,赶紧落地啊,不要只动动嘴皮子。",天府浮叶-,m,四川,积极
5162834238112052,2025-05-05,0,上海,"东大不好搞,这次硬气的很,那就动手旁边的枫叶吧,他们很容易搞定的,再说本来就是美美的小兄弟,兄弟不分家嘛……",财家富贵花,f,上海,积极
5162834238112052,2025-05-05,0,云南,有上进心,幻海神境,f,西藏,积极
5162834238112052,2025-05-05,0,上海,"  川子这是乱拳打死老师傅,四处出击,把朋友搞的少少的",财工程_,m,上海 徐汇区,消极
5162834238112052,2025-05-05,0,湖北,疯老头儿,我先咪会儿,f,其他,积极
5162834238112052,2025-05-05,0,浙江,"老朗呀,老朗,颠三倒四,疯言疯语",哎呀百态,f,上海,积极
5162834238112052,2025-05-05,0,湖南,"家里事刚刚缓和一点,又来了!感恩特朗普,没有特朗普强大的老美土崩瓦解至少晚5-10年!",碎色流年不忘卿,f,湖南,积极
5162834238112052,2025-05-05,0,北京,"  好!干就完了,默不作声,坐等吞噬过程。就像显微镜看俩细胞互吃,很有微观世界的乐趣。",博物乾坤,m,上海,积极
5162834238112052,2025-05-05,0,浙江,付诸行动吧,今日西山天气晴,f,浙江,积极
5162834238112052,2025-05-05,0,北京, 我怎么感觉特别搞笑呢,财夏夏呀,f,河北,积极
